customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,Age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2537,Peggi,Tolan,Female,8,1989-09-06,31.77915773370117,adult,Senior Quality Engineer,,Affluent Customer,N,Yes,12
2539,Tracie,Ashdown,Male,68,1967-04-22,54.17093855561898,mid-age adult,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,12
2541,Cleveland,Islep,Male,17,2000-03-14,21.253130336440897,youth,Software Engineer II,Financial Services,High Net Worth,N,Yes,2
2542,Amanda,Leverington,Female,43,1966-03-11,55.28600704876966,mid-age adult,Accounting Assistant I,Property,Affluent Customer,N,Yes,12
2543,Horacio,Kitchin,Male,41,1999-06-03,22.033952254249115,youth,Web Developer III,,Affluent Customer,N,No,2
2544,Ellery,Bowra,Male,73,1988-01-31,33.37915773370117,adult,VP Marketing,Manufacturing,Mass Customer,N,Yes,16
2545,Grayce,Aumerle,Female,33,1978-04-11,43.19285636383815,mid-age adult,Tax Accountant,Manufacturing,Mass Customer,N,Yes,16
2546,Marinna,Hancke,Female,45,1980-04-10,41.19285636383815,mid-age adult,Assistant Professor,Manufacturing,High Net Worth,N,No,11
2547,Aili,Scruby,Female,91,1985-07-08,35.9462810213724,adult,Social Worker,Health,Mass Customer,N,Yes,14
2548,Kristien,Robberts,Female,11,1971-07-30,49.89696595287925,mid-age adult,Chief Design Engineer,,Mass Customer,N,No,13
2549,Mike,Geggus,Male,12,1998-08-07,22.855870062468295,youth,Pharmacist,Health,Mass Customer,N,Yes,4
2550,Dionysus,Elmhurst,Male,34,1997-08-12,23.84217143233131,youth,Pharmacist,Health,Mass Customer,N,Yes,4
2551,Gabrila,Gobbett,Female,0,1987-10-10,33.68874677479706,adult,VP Quality Control,,Mass Customer,N,No,5
2554,Fan,Gaythwaite,Female,76,1982-08-21,38.82847280219432,adult,Software Engineer III,,High Net Worth,N,No,12
2555,Brad,Tenman,Male,43,1976-09-19,44.7517604734272,mid-age adult,Health Coach IV,Health,Affluent Customer,N,No,11
2559,Fulvia,Bernini,Female,7,1969-06-21,52.00381526794774,mid-age adult,Assistant Media Planner,Entertainment,High Net Worth,N,No,8
2560,Sherm,Tythe,Male,7,1980-10-01,40.71614403507103,mid-age adult,Developer IV,,Mass Customer,N,No,21
2562,Boonie,Withams,Male,98,1980-09-26,40.72984266520802,mid-age adult,Internal Auditor,Retail,Mass Customer,N,No,13
2563,Perla,Sabatier,Female,49,1990-03-08,31.277787870687472,adult,Administrative Assistant IV,,Mass Customer,N,Yes,20
2564,Bell,Carley,Female,18,1976-04-29,45.143541295345,mid-age adult,Engineer III,Health,Mass Customer,N,No,15
2565,Joannes,Harbron,Female,62,1969-08-17,51.8476508843861,mid-age adult,Junior Executive,Health,Affluent Customer,N,Yes,9
2566,Nani,Brilleman,Female,48,1996-10-29,24.62847280219432,adult,Accountant II,Entertainment,Affluent Customer,N,Yes,6
2567,Tobe,Spirit,Male,97,1975-01-13,46.436691980276514,mid-age adult,Systems Administrator IV,Financial Services,Mass Customer,N,No,22
2568,Anna-diana,Slyne,Female,42,1983-02-16,38.33806184329021,adult,Staff Scientist,Manufacturing,Mass Customer,N,No,18
2569,Sig,Sellan,Male,62,1985-05-03,36.127102939180624,adult,VP Quality Control,Retail,Mass Customer,N,No,16
2570,Hirsch,Peele,Male,13,1977-09-10,43.776418007673776,mid-age adult,Professor,Financial Services,Mass Customer,N,Yes,18
2571,Chariot,Keefe,Male,97,1986-11-17,34.584637185755966,adult,Internal Auditor,Health,Affluent Customer,N,Yes,7
2572,Sheila,McInulty,Female,30,1980-12-30,40.46956869260528,mid-age adult,Engineer III,Financial Services,Mass Customer,N,No,13
2573,Tera,Van Weedenburg,Female,72,1954-09-23,66.757239925482,senior cetizen,Software Engineer I,,Mass Customer,N,No,10
2575,Hagan,Abrahmer,Male,87,1974-06-07,47.03943170630391,mid-age adult,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,16
2576,Lotty,Szubert,Female,15,1959-05-30,62.07230841863268,senior cetizen,Associate Professor,Manufacturing,Mass Customer,N,No,13
2577,Thor,Rickardsson,Male,78,1976-03-19,45.2558700624683,mid-age adult,Operator,,Mass Customer,N,Yes,10
2578,Felice,McVane,Male,49,1991-02-27,30.302445404934048,adult,Tax Accountant,Retail,High Net Worth,N,No,3
2579,Celka,Demsey,Female,35,1970-12-31,50.47504814466007,mid-age adult,Desktop Support Technician,Manufacturing,Mass Customer,N,No,16
2580,Kalinda,,Female,27,1988-07-04,32.95450019945459,adult,Teacher,Financial Services,Mass Customer,N,Yes,13
2582,Harv,Pavey,Male,98,1977-08-10,43.86134951452309,mid-age adult,Director of Sales,Health,Mass Customer,N,No,7
2583,Appolonia,Oxe,Female,34,1963-09-12,57.78189745972857,mid-age adult,Human Resources Assistant I,Property,Mass Customer,N,No,15
2584,Sharia,,Female,86,1980-07-07,40.9517604734272,mid-age adult,Technical Writer,Financial Services,High Net Worth,N,No,12
2585,Sly,Passo,Male,15,1994-06-22,26.984637185755965,adult,Geologist III,,Affluent Customer,N,No,7
2586,Heywood,Sollett,Male,10,1979-09-12,41.770938555618976,mid-age adult,Tax Accountant,Financial Services,Mass Customer,N,Yes,13
2587,Maren,Dachs,Female,76,1979-03-30,42.225733076166925,mid-age adult,Data Coordiator,,Affluent Customer,N,No,4
2588,Kimball,Martinho,Male,37,2001-01-02,20.447650884386103,youth,Professor,,High Net Worth,N,No,2
2590,Roslyn,Tewkesbury.,Female,48,1964-09-22,56.7517604734272,mid-age adult,General Manager,Financial Services,Affluent Customer,N,Yes,11
2592,Archibaldo,Argrave,Male,84,1995-06-19,25.992856363838158,adult,Help Desk Operator,Financial Services,Mass Customer,N,Yes,1
2593,Sharona,Yorkston,Female,69,1973-07-26,47.90518513096144,mid-age adult,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,19
2594,Sigismond,Stockow,Male,90,1997-06-23,23.97915773370117,youth,Internal Auditor,Manufacturing,Mass Customer,N,No,2
2595,Land,Bangley,Male,56,1977-08-17,43.842171432331305,mid-age adult,Nurse Practicioner,,Affluent Customer,N,Yes,8
2596,Lexis,Deason,Female,51,1976-08-20,44.83395225424911,mid-age adult,Assistant Professor,,Affluent Customer,N,Yes,13
2597,Carita,Kemwall,Female,58,1980-10-25,40.650390610413496,mid-age adult,Civil Engineer,Manufacturing,High Net Worth,N,Yes,11
2598,Lindsay,Maydway,Male,23,1980-03-26,41.23395225424912,mid-age adult,Senior Developer,Manufacturing,Affluent Customer,N,No,9
2599,Pauly,Eilles,Female,9,1954-05-03,67.1490207473998,senior cetizen,VP Marketing,Manufacturing,Mass Customer,N,No,5
2600,Darnell,Wistance,Male,55,2001-03-03,20.283267322742265,youth,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1
2601,Morgana,Wardel,Female,48,1975-01-18,46.42299335013953,mid-age adult,Software Engineer III,Financial Services,Affluent Customer,N,No,13
2602,Jessamine,Butcher,Female,46,1977-03-22,44.247650884386104,mid-age adult,Structural Analysis Engineer,Health,Mass Customer,N,No,3
2603,Mercy,Jost,Female,44,1962-02-04,59.38463718575596,senior cetizen,Nurse,Financial Services,High Net Worth,N,No,11
2604,Lewiss,Jaeggi,Male,91,1975-05-08,46.12162348712583,mid-age adult,Account Executive,Retail,Mass Customer,N,Yes,7
2605,Had,Gilling,Male,50,1965-02-03,56.38463718575596,mid-age adult,Marketing Manager,Health,High Net Worth,N,Yes,18
2606,Addi,Seager,Female,56,1978-08-19,42.83669198027651,mid-age adult,Electrical Engineer,Manufacturing,High Net Worth,N,No,12
2607,Laurent,Ainslee,Male,90,1992-05-08,29.10792485698884,adult,Registered Nurse,Health,Affluent Customer,N,Yes,7
2608,Fenelia,Dockrell,Female,44,1975-11-05,45.625733076166924,mid-age adult,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6
2609,Genvieve,Kobes,Female,17,1964-12-18,56.513404309043636,mid-age adult,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14
2610,Arliene,Bartolijn,Female,41,1954-04-30,67.15723992548199,senior cetizen,Account Coordinator,IT,Mass Customer,N,No,10
2611,Aeriel,Lejeune,Female,36,1991-02-18,30.327102939180623,adult,Tax Accountant,Financial Services,Affluent Customer,N,No,9
2612,Bran,Sauven,Male,33,1969-04-30,52.1462810213724,mid-age adult,Statistician I,Retail,Affluent Customer,N,No,18
2615,Cordelia,,Female,23,1998-08-13,22.83943170630391,youth,Nurse,Financial Services,Mass Customer,N,Yes,1
2616,Andee,Ormrod,Female,28,1970-06-11,51.031212528221715,mid-age adult,Nurse,,High Net Worth,N,Yes,13
2618,Jay,Prue,Male,85,1977-12-14,43.51614403507104,mid-age adult,Administrative Assistant IV,,Mass Customer,N,No,4
2619,Lavinia,Niess,Female,62,1978-07-05,42.95997965150939,mid-age adult,Web Designer I,Financial Services,High Net Worth,N,Yes,14
2620,Henderson,Koubek,Male,26,1999-04-30,22.127102939180624,youth,Civil Engineer,Manufacturing,Mass Customer,N,No,1
2621,Moreen,Zoren,Female,24,1974-02-21,47.32984266520802,mid-age adult,Assistant Media Planner,Entertainment,High Net Worth,N,No,15
2622,Natty,Sisneros,Male,13,1979-12-10,41.52710293918062,mid-age adult,Staff Accountant I,Financial Services,Mass Customer,N,No,16
2623,Zackariah,Catteroll,Male,42,1982-07-28,38.894226226851856,adult,Media Manager III,Property,Mass Customer,N,Yes,15
2624,Winfield,Lampitt,Male,37,1964-07-08,56.95997965150939,mid-age adult,Community Outreach Specialist,Retail,Mass Customer,N,Yes,11
2625,Kristal,McRobbie,Female,45,1972-03-16,49.26682896657788,mid-age adult,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8
2626,Gerome,Lawrenz,Male,42,1998-10-24,22.642171432331306,youth,Account Coordinator,Property,Affluent Customer,N,Yes,4
2627,Hildegaard,Gennrich,Female,7,1971-10-29,49.6476508843861,mid-age adult,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12
2628,Giselbert,Gudyer,Male,29,2001-05-21,20.066828966577884,youth,Assistant Media Planner,Entertainment,Affluent Customer,N,No,1
2629,Nomi,Bushell,Female,60,1976-08-13,44.8531303364409,mid-age adult,Engineer IV,Entertainment,High Net Worth,N,No,19
2630,Jonathon,,Male,76,1978-12-17,42.50792485698884,mid-age adult,Senior Sales Associate,Retail,Mass Customer,N,No,10
2631,Antonio,Brewis,Male,4,1995-05-11,26.09970567890665,adult,Software Engineer I,Financial Services,Mass Customer,N,Yes,2
2634,Silvester,Scowcroft,Male,85,1980-07-14,40.932582391235414,mid-age adult,Quality Engineer,Financial Services,High Net Worth,N,No,15
2635,Arty,Mac Geaney,Male,45,1959-01-03,62.47504814466007,senior cetizen,Nurse,Retail,Mass Customer,N,No,14
2636,Carly,Struys,Female,35,1974-01-05,47.45860978849569,mid-age adult,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,14
2637,Marcile,Christley,Female,28,1972-07-30,48.894226226851856,mid-age adult,Help Desk Operator,Retail,Mass Customer,N,Yes,11
2638,Moritz,Brognot,Male,1,1977-02-10,44.35723992548199,mid-age adult,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes,15
2639,Mufi,O'Kielt,Female,70,1986-07-03,34.95997965150939,adult,Geologist IV,Entertainment,Mass Customer,N,Yes,10
2640,Curran,McMeekan,Male,75,1978-08-24,42.82299335013953,mid-age adult,Computer Systems Analyst IV,,Affluent Customer,N,No,12
2641,Vina,Tackell,Female,71,1977-03-22,44.247650884386104,mid-age adult,Software Test Engineer I,,Mass Customer,N,Yes,12
2643,Dulsea,Maffi,Female,53,1989-10-11,31.683267322742267,adult,Nurse,,Affluent Customer,N,No,18
2644,Brooke,Alastair,Male,72,1977-09-03,43.795596089865555,mid-age adult,VP Sales,IT,Mass Customer,N,No,12
2645,Ado,Yaldren,Male,20,2000-06-26,20.968198829591582,youth,Technical Writer,IT,High Net Worth,N,Yes,1
2646,Jesselyn,Di Biaggi,Female,14,1972-10-11,48.69422622685185,mid-age adult,Sales Representative,Retail,Mass Customer,N,Yes,17
2648,Saunder,Newens,Male,60,1998-05-09,23.10244540493405,youth,Account Representative I,,Affluent Customer,N,No,1
2649,Merwyn,MacPhail,Male,7,1986-01-16,35.42025362411213,adult,Dental Hygienist,Health,Affluent Customer,N,Yes,20
2650,Candice,Patriskson,Female,33,1995-08-20,25.822993350139527,adult,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,10
2651,Silvan,Ellison,Male,10,1978-10-20,42.66682896657788,mid-age adult,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,10
2652,Kelbee,Bernat,Male,96,1957-12-15,63.52710293918062,senior cetizen,Biostatistician II,,Affluent Customer,N,Yes,15
2653,Aylmer,Glenwright,Male,80,1995-01-05,26.444911158358703,adult,Food Chemist,Health,Affluent Customer,N,No,1
2654,Dawn,Yakovitch,Female,83,1977-11-28,43.55997965150939,mid-age adult,Tax Accountant,Telecommunications,Mass Customer,N,No,13
2655,York,Strongman,Male,56,1966-06-11,55.033952254249115,mid-age adult,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15
2656,Halli,Littledike,Female,80,1959-05-02,62.1490207473998,senior cetizen,Statistician III,,Mass Customer,N,Yes,10
2657,Coop,Stancer,Male,20,1991-12-16,29.502445404934047,adult,Recruiter,,Mass Customer,N,No,5
2659,Konstance,Elgey,Female,81,1974-06-14,47.02025362411213,mid-age adult,Professor,Argiculture,High Net Worth,N,Yes,11
2661,Dorrie,Meaden,Female,59,1976-12-26,44.483267322742265,mid-age adult,VP Marketing,Financial Services,High Net Worth,N,Yes,12
2662,Louisette,Cullimore,Female,53,1977-12-21,43.49696595287925,mid-age adult,Accountant IV,Property,Mass Customer,N,Yes,16
2663,Royce,Pietrowicz,Male,69,1956-08-01,64.89970567890666,senior cetizen,Environmental Tech,Health,Mass Customer,N,Yes,19
2664,Raynor,Olech,Male,83,1966-01-16,55.433952254249114,mid-age adult,Engineer II,,Mass Customer,N,No,15
2665,Seth,Murdie,Male,43,1965-03-28,56.23943170630391,mid-age adult,Project Manager,Telecommunications,Mass Customer,N,Yes,17
2666,Lyle,Eager,Male,2,1971-02-16,50.346281021372405,mid-age adult,Occupational Therapist,Health,Mass Customer,N,No,9
2667,Randene,Brown,Female,65,1958-07-17,62.94080156931761,senior cetizen,Product Engineer,Manufacturing,Affluent Customer,N,Yes,6
2668,Allan,Govan,Male,27,1978-07-26,42.90244540493405,mid-age adult,Senior Quality Engineer,Health,Mass Customer,N,No,18
2669,Carrol,Jordin,Male,95,1995-02-18,26.324363213153227,adult,Business Systems Development Analyst,Property,Affluent Customer,N,No,1
2670,Cam,MacFadyen,Male,53,1977-05-13,44.105185130961445,mid-age adult,VP Accounting,Financial Services,High Net Worth,N,Yes,18
2671,Bridget,Bussons,Female,11,1990-11-09,30.603815267947745,adult,Analyst Programmer,,Mass Customer,N,No,11
2672,Talbert,Folliss,Male,21,1986-01-16,35.42025362411213,adult,Clinical Specialist,Health,Affluent Customer,N,No,4
2673,Esma,McOwen,Female,27,1985-04-20,36.16271937753679,adult,Software Consultant,,Mass Customer,N,Yes,14
2674,Lynsey,Broady,Female,59,1993-02-12,28.34080156931761,adult,Food Chemist,Health,High Net Worth,N,No,5
2675,Dayle,Girardetti,Female,24,1973-02-25,48.318883761098434,mid-age adult,Media Manager IV,Retail,Mass Customer,N,No,7
2676,Stinky,Marlen,Male,33,1957-01-21,64.42573307616692,senior cetizen,Product Engineer,Retail,Mass Customer,N,Yes,12
2678,Amble,Tandy,Male,33,1976-12-30,44.47230841863268,mid-age adult,Sales Associate,Health,Mass Customer,N,No,11
2679,Padriac,Apple,Male,5,1990-06-06,31.03121252822172,adult,Director of Sales,Financial Services,High Net Worth,N,No,10
2680,Noella,Firk,Female,0,1959-05-11,62.124363213153224,senior cetizen,Financial Analyst,Financial Services,Mass Customer,N,Yes,14
2681,Liza,LeEstut,Female,78,1974-09-15,46.76545910356418,mid-age adult,Programmer Analyst III,Manufacturing,Affluent Customer,N,Yes,18
2682,Annamarie,Bouzan,Female,54,1987-11-01,33.628472802194324,adult,Accountant III,Manufacturing,High Net Worth,N,Yes,20
2683,Myrta,Rentilll,Female,81,1965-04-14,56.19285636383815,mid-age adult,Biostatistician II,,Affluent Customer,N,Yes,6
2684,Erastus,Payley,Male,96,1964-03-14,57.27778787068747,mid-age adult,Health Coach IV,Health,Mass Customer,N,Yes,12
2686,Cully,Takos,Male,63,1996-05-21,25.06956869260528,adult,Automation Specialist II,Financial Services,Affluent Customer,N,No,4
2687,Fabe,Smallbone,Male,67,1962-01-28,59.40381526794775,senior cetizen,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,20
2688,Shelden,Lorent,Male,53,1977-05-18,44.09148650082446,mid-age adult,Database Administrator III,Property,Mass Customer,N,No,13
2689,Tore,Doerr,Male,17,1978-03-23,43.244911158358704,mid-age adult,Senior Developer,,Mass Customer,N,No,10
2690,Sissie,Giordano,Female,17,1980-11-06,40.61751389808473,mid-age adult,Registered Nurse,Health,Affluent Customer,N,Yes,12
2691,Stearn,Boutton,Male,41,1975-11-03,45.63121252822172,mid-age adult,Librarian,Entertainment,Mass Customer,N,No,18
2692,Jacklyn,Bromehed,Female,57,1988-12-19,32.49422622685186,adult,Research Associate,Health,High Net Worth,N,Yes,22
2693,Abram,Phillipson,Male,91,1968-04-11,53.19833581589295,mid-age adult,Research Assistant III,Health,High Net Worth,N,Yes,16
2694,Teddi,De la Yglesias,Female,48,1985-12-28,35.47230841863268,adult,Quality Engineer,Retail,Mass Customer,N,No,6
2695,Kippy,Heater,Female,88,1976-08-16,44.844911158358705,mid-age adult,Statistician II,Manufacturing,Mass Customer,N,Yes,19
2698,Nedi,MacClay,Female,19,1974-06-15,47.01751389808473,mid-age adult,Administrative Officer,Health,High Net Worth,N,No,20
2699,Michal,Woltering,Male,93,1978-05-25,43.07230841863268,mid-age adult,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,16
2700,Ingaberg,Cornillot,Female,22,1994-11-24,26.55997965150939,adult,GIS Technical Architect,,Mass Customer,N,No,2
2701,Ileana,Timms,Female,13,1960-07-28,60.90792485698884,senior cetizen,Dental Hygienist,Health,Affluent Customer,N,Yes,7
2702,Saraann,Gilliard,Female,34,1976-11-30,44.55450019977169,mid-age adult,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11
2704,Orlando,Gniewosz,Male,6,1999-02-08,22.349020747399802,youth,Account Representative IV,Retail,Affluent Customer,N,Yes,3
2705,Madalena,MacCaughey,Female,11,1996-10-20,24.653130336440896,adult,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3
2706,Kelly,Bilyard,Male,59,1964-07-21,56.924363213470315,mid-age adult,Desktop Support Technician,Retail,Affluent Customer,N,No,6
2707,Tabb,Haberjam,Male,56,1988-12-26,32.47504814466007,adult,Account Coordinator,Property,High Net Worth,N,Yes,5
2708,Sophey,Wawer,Female,34,1980-06-18,41.00381526794774,mid-age adult,Product Engineer,,Mass Customer,N,Yes,10
2711,Steven,Keetley,Male,52,1970-08-31,50.80929472000254,mid-age adult,Biostatistician II,Health,Affluent Customer,N,No,6
2712,Carissa,Hassent,Female,0,1987-06-26,33.97915773370117,adult,Tax Accountant,Manufacturing,High Net Worth,N,Yes,11
2713,Hadlee,Mackro,Male,55,1954-11-03,66.64491115835871,senior cetizen,Statistician II,Retail,Affluent Customer,N,Yes,5
2714,Emmy,Jenton,Female,50,1998-03-17,23.247650884703194,youth,Occupational Therapist,Health,High Net Worth,N,Yes,1
2715,Umberto,Cappineer,Male,27,1962-11-14,58.60929472000254,mid-age adult,Civil Engineer,Manufacturing,Affluent Customer,N,No,11
2716,Claribel,,Female,46,1967-07-14,53.94354129534501,mid-age adult,Systems Administrator I,Entertainment,Mass Customer,N,No,7
2717,Frederic,McGown,Male,31,1981-03-25,40.23669198027651,mid-age adult,Registered Nurse,Health,Mass Customer,N,No,13
2718,Vernen,Hakonsen,Male,69,1976-12-12,44.52162348744292,mid-age adult,Software Test Engineer II,,High Net Worth,N,Yes,14
2719,Alleyn,Clear,Male,69,1988-08-24,32.814774172057334,adult,Teacher,Telecommunications,Affluent Customer,N,Yes,6
2720,Shirline,Yellowlee,Female,0,1983-09-02,37.795596089865555,adult,Account Coordinator,Retail,High Net Worth,N,No,10
2723,Morganne,Smitham,Female,71,1978-04-20,43.16819882959158,mid-age adult,Associate Professor,Manufacturing,Mass Customer,N,Yes,18
2724,Gerome,Dutteridge,Male,92,1994-01-10,27.431212528221717,adult,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,4
2725,Sibylla,Langmuir,Female,20,1965-06-19,56.012034446029936,mid-age adult,Senior Quality Engineer,Property,Affluent Customer,N,No,11
